ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Russell M.,7,100,3895,547,6,0,6,1,7,5,,,,,3,0,Completed,1.01,13
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Stepanek R.,20,66,1645,735,4,6,6,4,6,2,6,1,,,3,1,Completed,2.2,1.61
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Riba P.,11,71,2785,672,6,2,6,4,6,2,,,,,3,0,Completed,1.03,11
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Muller G.,4,122,5785,466,6,3,7,6,6,1,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Berankis R.,Nalbandian D.,95,21,560,1610,6,1,6,0,2,0,,,,,2,0,Retired,4,1.22
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Marchenko I.,5,79,5760,624,6,1,6,3,6,3,,,,,3,0,Completed,,21
6,Melbourne,Australian Open,20/1/11,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Del Potro J.M.,22,236,1580,200,6,1,6,3,4,6,6,3,,,3,1,Completed,2.25,1.66
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Ljubicic I.,14,16,2160,1965,6,4,7,6,6,3,,,,,3,0,Completed,1.83,1.83
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Troicki V.,3,27,6240,1490,6,2,,,,,,,,,1,0,Retired,1.08,7
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Haase R.,8,62,3565,823,2,6,7,6,6,2,6,2,,,3,1,Completed,1.1,6.5
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Stakhovsky S.,52,43,890,970,5,7,6,2,6,4,6,2,,,3,1,Completed,2.2,1.61
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Gasquet R.,6,33,3955,1280,6,2,7,6,6,2,,,,,3,0,Completed,1.38,2.87
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Malisse X.,2,45,9245,956,6,3,6,3,6,1,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Monfils G.,19,12,1855,2560,7,6,6,2,6,3,,,,,3,0,Completed,1.57,2.25
6,Melbourne,Australian Open,21/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Nishikori K.,9,82,3240,599,6,2,6,4,6,3,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Soderling R.,Hernych J.,4,241,5785,196,6,3,6,1,6,4,,,,,3,0,Completed,1.01,15
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Youzhny M.,152,10,351,2920,6,4,7,5,4,6,6,4,,,3,1,Completed,3.5,1.28
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Dolgopolov O.,Tsonga J.W.,46,13,953,2345,3,6,6,3,3,6,6,1,6,1,3,2,Completed,2.62,1.44
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Berankis R.,7,95,3895,560,6,2,6,2,6,1,,,,,3,0,Completed,1.12,5.5
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Garcia-Lopez G.,5,32,5760,1300,6,1,6,1,6,2,,,,,3,0,Completed,1.03,11
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Isner J.,15,20,2140,1645,4,6,6,2,6,7,7,6,9,7,3,2,Completed,1.53,2.37
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Melzer J.,Baghdatis M.,11,22,2785,1580,6,7,6,2,6,1,4,3,,,2,1,Retired,1.72,2
6,Melbourne,Australian Open,22/1/11,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Tomic B.,1,199,12390,251,6,2,7,5,6,3,,,,,3,0,Completed,1.005,21
6,Melbourne,Australian Open,23/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Almagro N.,3,14,6240,2160,6,3,6,4,6,0,,,,,3,0,Completed,1.06,8
6,Melbourne,Australian Open,23/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,2,52,9245,890,6,3,3,6,6,3,6,2,,,3,1,Completed,1.01,15
6,Melbourne,Australian Open,23/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Verdasco F.,6,9,3955,3240,6,4,6,2,6,3,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,23/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Roddick A.,19,8,1855,3565,6,3,6,4,6,4,,,,,3,0,Completed,1.72,2
6,Melbourne,Australian Open,24/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Dolgopolov O.,Soderling R.,46,4,953,5785,1,6,6,3,6,1,4,6,6,2,3,2,Completed,6.5,1.1
6,Melbourne,Australian Open,24/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Melzer J.,5,11,5760,2785,6,3,6,1,6,1,,,,,3,0,Completed,1.08,7
6,Melbourne,Australian Open,24/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Raonic M.,7,152,3895,351,4,6,6,2,6,3,6,4,,,3,1,Completed,1.2,4.33
6,Melbourne,Australian Open,24/1/11,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Cilic M.,1,15,12390,2140,6,2,6,4,6,3,,,,,3,0,Completed,1.07,7.5
6,Melbourne,Australian Open,25/1/11,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Wawrinka S.,2,19,9245,1855,6,1,6,3,6,3,,,,,3,0,Completed,1.25,4
6,Melbourne,Australian Open,25/1/11,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Berdych T.,3,6,6240,3955,6,1,7,6,6,1,,,,,3,0,Completed,1.28,3.75
6,Melbourne,Australian Open,26/1/11,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Dolgopolov O.,5,46,5760,953,7,5,6,3,6,7,6,3,,,3,1,Completed,1.07,8
6,Melbourne,Australian Open,26/1/11,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Nadal R.,7,1,3895,12390,6,4,6,2,6,3,,,,,3,0,Completed,7.5,1.08
6,Melbourne,Australian Open,27/1/11,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,3,2,6240,9245,7,6,7,5,6,4,,,,,3,0,Completed,2.87,1.4
6,Melbourne,Australian Open,28/1/11,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Ferrer D.,5,7,5760,3895,4,6,7,6,6,1,7,6,,,3,1,Completed,1.25,4.33
6,Melbourne,Australian Open,30/1/11,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,3,5,6240,5760,6,4,6,2,6,3,,,,,3,0,Completed,1.61,2.4
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,Harris A.,8,162,2870,316,6,3,6,1,6,3,,,,,3,0,Completed,1.1,7
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Berankis R.,Carballes Baena R.,69,83,804,664,6,4,6,2,6,2,,,,,3,0,Completed,1.66,2.2
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Mcdonald M.,32,129,1349,419,3,6,4,6,6,1,6,2,6,3,3,2,Completed,1.16,5
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Djere L.,71,40,797,1185,6,4,3,6,6,2,7,6,,,3,1,Completed,1.57,2.37
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,Smith J.P.,25,308,1585,130,6,3,7,5,6,4,,,,,3,0,Completed,1.25,4
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Coric B.,45,28,1100,1490,6,3,6,4,6,4,,,,,3,0,Completed,2.2,1.66
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Barrere G.,Safwat M.,84,173,649,291,6,7,7,6,6,4,7,6,,,3,1,Completed,1.44,2.75
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Shapovalov D.,67,13,827,2200,6,3,6,7,6,1,7,6,,,3,1,Completed,5,1.16
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Johnson S.,3,75,6590,720,6,3,6,2,6,2,,,,,3,0,Completed,1.03,15
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Londero J.I.,20,52,1772,1017,4,6,6,2,6,0,6,4,,,3,1,Completed,1.2,4.5
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Caruso S.,6,95,5375,586,6,0,6,2,6,3,,,,,3,0,Completed,1.02,19
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Giron M.,79,107,700,521,7,5,6,1,6,2,,,,,3,0,Completed,1.28,3.75
4,Melbourne,Australian Open,20/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Struff J.L.,2,37,9720,1270,7,6,6,2,2,6,6,1,,,3,1,Completed,1.01,23
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Moutet C.,39,70,1205,800,6,3,6,2,6,4,,,,,3,0,Completed,1.5,2.62
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Gombos N.,88,113,627,498,4,6,6,4,2,6,6,3,6,2,3,2,Completed,1.72,2.1
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Novak D.,31,99,1398,574,6,7,1,6,6,2,6,3,6,4,3,2,Completed,1.36,3.2
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Ito T.,Gunneswaran P.,146,123,362,442,6,4,6,2,7,5,,,,,3,0,Completed,2.37,1.57
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Humbert U.,47,43,1096,1130,7,6,6,3,1,6,7,5,,,3,1,Completed,2,1.8
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Stebe C.M.,21,154,1703,340,6,4,3,6,6,3,6,7,6,0,3,2,Completed,1.36,3.2
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Harris L.,14,72,2130,746,6,4,6,2,6,2,,,,,3,0,Completed,1.33,3.4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Lopez F.,9,57,2630,933,6,2,6,2,7,5,,,,,3,0,Completed,1.12,6
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Opelka R.,12,38,2310,1227,3,6,6,7,6,4,6,3,7,6,3,2,Completed,2,1.8
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Purcell M.,82,216,671,221,7,6,6,2,6,4,,,,,3,0,Completed,1.33,3.4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Edmund K.,27,65,1516,845,7,6,6,3,7,6,,,,,3,0,Completed,2.5,1.53
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Polmans M.,Kukushkin M.,133,68,411,816,6,4,6,3,4,6,6,7,6,4,3,2,Completed,3,1.4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Giustino L.,35,150,1305,347,6,2,6,1,6,3,,,,,3,0,Completed,1.1,7
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Mayer L.,80,101,696,564,4,6,6,4,6,4,6,4,,,3,1,Completed,1.33,3.4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Vilella Martinez M.,17,196,1995,254,4,6,6,4,7,6,6,3,,,3,1,Completed,1.05,11
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Mannarino A.,5,44,5890,1111,6,3,7,5,6,2,,,,,3,0,Completed,1.12,6
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,Travaglia S.,36,74,1285,730,6,4,6,3,6,4,,,,,3,0,Completed,1.72,2.1
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Sandgren T.,Trungelliti M.,100,202,573,238,6,1,6,4,7,5,,,,,3,0,Completed,1.53,2.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Dzumhur D.,15,92,2045,594,7,5,6,7,6,4,6,4,,,3,1,Completed,1.14,5.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Auger-Aliassime F.,256,22,179,1701,7,5,4,6,7,6,6,4,,,3,1,Completed,4.33,1.22
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Krajinovic F.,Halys Q.,41,215,1158,222,7,6,7,6,3,6,4,6,7,5,3,2,Completed,1.25,4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Bublik A.,66,56,843,948,6,4,6,3,6,2,,,,,3,0,Completed,1.9,1.9
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Bedene A.,Duckworth J.,55,94,950,588,6,4,6,7,6,7,6,2,6,4,3,2,Completed,1.72,2.1
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Kovalik J.,30,139,1422,379,6,4,3,6,6,1,7,6,,,3,1,Completed,1.11,6.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Dellien H.,1,73,10235,743,6,2,6,3,6,0,,,,,3,0,Completed,1.005,29
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Ymer M.,Uchiyama Y.,78,93,709,594,6,4,6,1,6,2,,,,,3,0,Completed,1.36,3.2
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Mmoh M.,Andujar P.,217,63,219,867,6,1,6,4,6,4,,,,,3,0,Completed,1.53,2.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Kwon S.W.,29,87,1485,637,6,7,6,4,7,5,3,6,6,3,3,2,Completed,1.8,2
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Donskoy E.,51,106,1050,522,7,5,6,2,6,1,,,,,3,0,Completed,1.4,3
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Bolt A.,Ramos-Vinolas A.,140,42,377,1130,7,6,1,6,6,7,6,1,6,4,3,2,Completed,2.3,1.61
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Kecmanovic M.,85,54,646,959,6,4,6,4,7,6,,,,,3,0,Completed,2.75,1.44
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Tsonga J.W.,96,33,585,1340,6,7,6,2,6,1,,,,,2,1,Retired,2.62,1.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,O'Connell C.,16,115,2004,481,6,3,0,6,6,4,7,6,,,3,1,Completed,1.06,10
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Eubanks C.,120,221,463,215,7,6,6,3,4,6,6,0,,,3,1,Completed,1.53,2.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Sugita Y.,Benchetrit E.,91,231,608,205,6,2,6,0,6,3,,,,,3,0,Completed,1.44,2.75
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Herbert P.H.,Norrie C.,64,62,865,885,7,5,3,6,3,6,7,5,6,4,3,2,Completed,1.66,2.2
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Tiafoe F.,4,50,5960,1050,6,3,4,6,6,4,6,2,,,3,1,Completed,1.07,9
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Lu Y.H.,10,N/A,2565,N/A,6,1,6,4,6,2,,,,,3,0,Completed,1.01,21
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Sonego L.,26,53,1520,990,6,2,7,6,7,6,,,,,3,0,Completed,1.12,6
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Munar J.,Gaston H.,90,247,608,189,7,5,5,7,6,0,6,3,,,3,1,Completed,1.3,3.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Griekspoor T.,34,175,1335,288,6,3,6,3,6,3,,,,,3,0,Completed,1.2,4.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Chardy J.,11,58,2555,920,6,4,6,3,6,1,,,,,3,0,Completed,1.2,4.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Delbonis F.,Sousa J.,76,59,711,891,6,3,6,4,7,6,,,,,3,0,Completed,1.9,1.9
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Tabilo A.,Galan D.E.,208,186,233,269,4,6,6,3,6,4,6,7,6,4,3,2,Completed,2.5,1.53
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Cecchinato M.,7,77,3345,710,6,4,7,6,6,3,,,,,3,0,Completed,1.08,8
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Monteiro T.,19,86,1860,640,6,7,7,6,7,6,7,6,,,3,1,Completed,1.3,3.5
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,Koepfer D.,168,89,300,609,6,3,6,4,7,5,,,,,3,0,Completed,2.5,1.53
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Ivashka I.,122,149,445,354,6,4,2,6,4,6,6,4,7,6,3,2,Completed,1.22,4.33
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Pospisil V.,124,138,436,392,7,6,6,4,7,5,,,,,3,0,Completed,4,1.25
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Gerasimov E.,Ruud C.,98,48,575,1079,6,3,7,6,1,6,4,6,7,6,3,2,Completed,3,1.4
4,Melbourne,Australian Open,21/1/20,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Cuevas P.,61,46,890,1097,6,1,6,3,6,3,,,,,3,0,Completed,1.44,2.75
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Berankis R.,45,69,1100,804,7,6,4,6,6,4,6,4,,,3,1,Completed,1.33,3.4
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Pella G.,Barrere G.,25,84,1585,649,6,1,6,4,3,6,6,3,,,3,1,Completed,1.4,3
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Nishioka Y.,Evans D.,71,32,797,1349,6,4,6,3,6,4,,,,,3,0,Completed,2.3,1.61
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Paire B.,39,21,1205,1703,6,2,6,7,3,6,6,1,7,6,3,2,Completed,1.4,3
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Davidovich Fokina A.,14,88,2130,627,6,1,6,4,6,2,,,,,3,0,Completed,1.12,6
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Sinner J.,67,82,827,671,6,4,6,4,6,3,,,,,3,0,Completed,2.1,1.72
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ito T.,2,146,9720,362,6,1,6,4,6,2,,,,,3,0,Completed,1.005,29
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Sandgren T.,Berrettini M.,100,8,573,2870,7,6,6,4,4,6,2,6,7,5,3,2,Completed,4.5,1.2
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Kohlschreiber P.,6,79,5375,700,,,,,,,,,,,,,Walkover,1.14,5.5
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Dimitrov G.,80,20,696,1772,6,4,7,6,3,6,6,7,7,6,3,2,Completed,3.2,1.36
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Garin C.,35,36,1305,1285,6,3,6,4,6,2,,,,,3,0,Completed,1.28,3.75
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Lajovic D.,Polmans M.,27,133,1516,411,6,2,6,4,6,3,,,,,3,0,Completed,1.22,4.33
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Millman J.,Hurkacz H.,47,31,1096,1398,6,4,7,5,6,3,,,,,3,0,Completed,2,1.8
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Mmoh M.,9,217,2630,219,5,7,6,2,6,4,6,1,,,3,1,Completed,1.08,8
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Thompson J.,12,66,2310,843,7,6,6,1,3,6,4,6,7,6,3,2,Completed,1.66,2.2
4,Melbourne,Australian Open,22/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Krajinovic F.,3,41,6590,1158,6,1,6,4,6,1,,,,,3,0,Completed,1.02,17
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Gulbis E.,Bedene A.,256,55,179,950,7,5,6,3,6,2,,,,,3,0,Completed,3,1.4
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Martinez P.,4,168,5960,300,7,5,6,1,6,3,,,,,3,0,Completed,1.01,21
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Bolt A.,5,140,5890,377,6,2,5,7,6,7,6,1,6,2,3,2,Completed,1.07,9
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Gerasimov E.,7,98,3345,575,7,6,6,4,7,5,,,,,3,0,Completed,1.2,4.5
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Munar J.,96,90,585,608,6,2,7,6,6,2,,,,,3,0,Completed,1.44,2.75
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Karlovic I.,10,124,2565,436,4,6,7,6,6,4,7,5,,,3,1,Completed,1.28,3.75
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Sugita Y.,16,91,2004,608,6,2,6,3,7,6,,,,,3,0,Completed,1.12,6
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Basilashvili N.,51,29,1050,1485,4,6,7,6,6,4,6,4,,,3,1,Completed,1.61,2.3
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Tabilo A.,19,208,1860,233,6,4,6,3,6,2,,,,,3,0,Completed,1.11,6.5
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Herbert P.H.,11,64,2555,865,6,1,6,4,4,6,1,6,6,3,3,2,Completed,1.14,5.5
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Ymer M.,17,78,1995,709,6,2,2,6,6,4,3,6,7,6,3,2,Completed,1.36,3.2
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Gojowczyk P.,30,120,1422,463,6,4,6,1,1,6,6,4,,,3,1,Completed,1.22,4.33
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Simon G.,26,61,1520,890,6,2,6,4,4,6,7,5,,,3,1,Completed,1.2,4.5
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Seppi A.,15,85,2045,646,4,6,7,5,6,3,3,6,6,4,3,2,Completed,1.22,4.33
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Anderson K.,34,122,1335,445,4,6,6,7,7,6,6,2,6,2,3,2,Completed,1.8,2
4,Melbourne,Australian Open,23/1/20,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Delbonis F.,1,76,10235,711,6,3,7,6,6,1,,,,,3,0,Completed,29,0.967
4,Melbourne,Australian Open,24/1/20,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Lajovic D.,14,27,2130,1516,6,2,6,3,7,6,,,,,3,0,Completed,1.36,3.2
4,Melbourne,Australian Open,24/1/20,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Paul T.,67,80,827,696,6,1,6,1,6,4,,,,,3,0,Completed,1.72,2.1
